NAME	BARCODE	TEST_TYPE	SINGLE_REPEAT_TYPE	ADMINISTRATION_ROUTE_TYPE	SACRIFICE_PERIOD	DOSE	DOSE_LEVEL	CATEGORY	VALUE
9127	LORNOXICAM	3017498014	in vivo	Single	Gavage	24 hr	3	Middle	MECHANISM	Inhibit eicosanoid biosynthesis
9128	LORNOXICAM	3017498015	in vivo	Single	Gavage	24 hr	3	Middle	MECHANISM	Inhibit eicosanoid biosynthesis
9129	LORNOXICAM	3017440027	in vivo	Repeat	Gavage	29 day	1	Middle	MECHANISM	Inhibit eicosanoid biosynthesis
9130	LORNOXICAM	3017440022	in vivo	Repeat	Gavage	29 day	0.3	Low	MECHANISM	Inhibit eicosanoid biosynthesis
9131	LORNOXICAM	3017440025	in vivo	Repeat	Gavage	29 day	1	Middle	MECHANISM	Inhibit eicosanoid biosynthesis
9132	LORNOXICAM	3017440026	in vivo	Repeat	Gavage	29 day	1	Middle	MECHANISM	Inhibit eicosanoid biosynthesis
9133	LORNOXICAM	3017498005	in vivo	Single	Gavage	9 hr	10	High	MECHANISM	Inhibit eicosanoid biosynthesis
9134	LORNOXICAM	3017430022	in vivo	Repeat	Gavage	4 day	0	Control	MECHANISM	Inhibit eicosanoid biosynthesis
9135	LORNOXICAM	3017430023	in vivo	Repeat	Gavage	4 day	0	Control	MECHANISM	Inhibit eicosanoid biosynthesis
9136	LORNOXICAM	3017431003	in vivo	Repeat	Gavage	8 day	0	Control	MECHANISM	Inhibit eicosanoid biosynthesis
9137	LORNOXICAM	3017431004	in vivo	Repeat	Gavage	8 day	0	Control	MECHANISM	Inhibit eicosanoid biosynthesis
9138	LORNOXICAM	3017447025	in vivo	Single	Gavage	6 hr	0	Control	MECHANISM	Inhibit eicosanoid biosynthesis
9139	LORNOXICAM	3017447021	in vivo	Single	Gavage	3 hr	10	High	MECHANISM	Inhibit eicosanoid biosynthesis
9140	LORNOXICAM	3017497026	in vivo	Single	Gavage	9 hr	0	Control	MECHANISM	Inhibit eicosanoid biosynthesis
9141	LORNOXICAM	3017440010	in vivo	Repeat	Gavage	15 day	0	Control	MECHANISM	Inhibit eicosanoid biosynthesis
9142	LORNOXICAM	3017502003	in vivo	Repeat	Gavage	15 day	0	Control	MECHANISM	Inhibit eicosanoid biosynthesis
9143	LORNOXICAM	3017497028	in vivo	Single	Gavage	9 hr	1	Low	MECHANISM	Inhibit eicosanoid biosynthesis
9144	LORNOXICAM	3017430026	in vivo	Repeat	Gavage	4 day	0.3	Low	MECHANISM	Inhibit eicosanoid biosynthesis
9145	LORNOXICAM	3017447012	in vivo	Single	Gavage	3 hr	0	Control	MECHANISM	Inhibit eicosanoid biosynthesis
9146	LORNOXICAM	3017430024	in vivo	Repeat	Gavage	4 day	0.3	Low	MECHANISM	Inhibit eicosanoid biosynthesis
9147	LORNOXICAM	3017498012	in vivo	Single	Gavage	24 hr	1	Low	MECHANISM	Inhibit eicosanoid biosynthesis
9148	LORNOXICAM	3017497025	in vivo	Single	Gavage	9 hr	0	Control	MECHANISM	Inhibit eicosanoid biosynthesis
9149	LORNOXICAM	3017447018	in vivo	Single	Gavage	3 hr	3	Middle	MECHANISM	Inhibit eicosanoid biosynthesis
9150	LORNOXICAM	3017498011	in vivo	Single	Gavage	24 hr	1	Low	MECHANISM	Inhibit eicosanoid biosynthesis
9151	LORNOXICAM	3017440023	in vivo	Repeat	Gavage	29 day	0.3	Low	MECHANISM	Inhibit eicosanoid biosynthesis
9152	LORNOXICAM	3017431001	in vivo	Repeat	Gavage	4 day	3	High	MECHANISM	Inhibit eicosanoid biosynthesis
9153	LORNOXICAM	3017447011	in vivo	Single	Gavage	3 hr	0	Control	MECHANISM	Inhibit eicosanoid biosynthesis
9154	LORNOXICAM	3017447019	in vivo	Single	Gavage	3 hr	3	Middle	MECHANISM	Inhibit eicosanoid biosynthesis
9155	LORNOXICAM	3017478006	in vivo	Repeat	Gavage	8 day	1	Middle	MECHANISM	Inhibit eicosanoid biosynthesis
9156	LORNOXICAM	3017440014	in vivo	Repeat	Gavage	15 day	1	Middle	MECHANISM	Inhibit eicosanoid biosynthesis
9157	LORNOXICAM	3017440015	in vivo	Repeat	Gavage	15 day	1	Middle	MECHANISM	Inhibit eicosanoid biosynthesis
9158	LORNOXICAM	3017430025	in vivo	Repeat	Gavage	4 day	0.3	Low	MECHANISM	Inhibit eicosanoid biosynthesis
9159	LORNOXICAM	3017440009	in vivo	Repeat	Gavage	15 day	0	Control	MECHANISM	Inhibit eicosanoid biosynthesis
9160	LORNOXICAM	3017440013	in vivo	Repeat	Gavage	15 day	0.3	Low	MECHANISM	Inhibit eicosanoid biosynthesis
9161	LORNOXICAM	3017447023	in vivo	Single	Gavage	6 hr	0	Control	MECHANISM	Inhibit eicosanoid biosynthesis
9162	LORNOXICAM	3017440016	in vivo	Repeat	Gavage	15 day	1	Middle	MECHANISM	Inhibit eicosanoid biosynthesis
9163	LORNOXICAM	3017431002	in vivo	Repeat	Gavage	4 day	3	High	MECHANISM	Inhibit eicosanoid biosynthesis
9164	LORNOXICAM	3017447013	in vivo	Single	Gavage	3 hr	0	Control	MECHANISM	Inhibit eicosanoid biosynthesis
9165	LORNOXICAM	3017440011	in vivo	Repeat	Gavage	15 day	0.3	Low	MECHANISM	Inhibit eicosanoid biosynthesis
9166	LORNOXICAM	3017447024	in vivo	Single	Gavage	6 hr	0	Control	MECHANISM	Inhibit eicosanoid biosynthesis
9167	LORNOXICAM	3017440028	in vivo	Repeat	Gavage	15 day	3	High	MECHANISM	Inhibit eicosanoid biosynthesis
9168	LORNOXICAM	3017440012	in vivo	Repeat	Gavage	15 day	0.3	Low	MECHANISM	Inhibit eicosanoid biosynthesis
9169	LORNOXICAM	3017431013	in vivo	Repeat	Gavage	8 day	3	High	MECHANISM	Inhibit eicosanoid biosynthesis
9170	LORNOXICAM	3017431007	in vivo	Repeat	Gavage	8 day	0.3	Low	MECHANISM	Inhibit eicosanoid biosynthesis
9171	LORNOXICAM	3017431008	in vivo	Repeat	Gavage	8 day	0.3	Low	MECHANISM	Inhibit eicosanoid biosynthesis
9172	LORNOXICAM	3017447017	in vivo	Single	Gavage	3 hr	3	Middle	MECHANISM	Inhibit eicosanoid biosynthesis
9173	LORNOXICAM	3017440018	in vivo	Repeat	Gavage	15 day	3	High	MECHANISM	Inhibit eicosanoid biosynthesis
9174	LORNOXICAM	3017478007	in vivo	Repeat	Gavage	8 day	3	High	MECHANISM	Inhibit eicosanoid biosynthesis
9175	LORNOXICAM	3017478008	in vivo	Repeat	Gavage	8 day	3	High	MECHANISM	Inhibit eicosanoid biosynthesis
9176	LORNOXICAM	3017440017	in vivo	Repeat	Gavage	15 day	3	High	MECHANISM	Inhibit eicosanoid biosynthesis
9177	MEFENAMIC ACID	3017181028	in vivo	Single	Gavage	6 hr	30	Low	MECHANISM	Inhibit eicosanoid biosynthesis
9178	MEFENAMIC ACID	3017196024	in vivo	Repeat	Gavage	8 day	30	Low	MECHANISM	Inhibit eicosanoid biosynthesis
9179	MEFENAMIC ACID	3017198026	in vivo	Repeat	Gavage	15 day	100	Middle	MECHANISM	Inhibit eicosanoid biosynthesis
9180	MEFENAMIC ACID	3017175005	in vivo	Single	Gavage	9 hr	30	Low	MECHANISM	Inhibit eicosanoid biosynthesis
9181	MEFENAMIC ACID	3017197027	in vivo	Repeat	Gavage	15 day	0	Control	MECHANISM	Inhibit eicosanoid biosynthesis
9182	MEFENAMIC ACID	3017182001	in vivo	Single	Gavage	6 hr	100	Middle	MECHANISM	Inhibit eicosanoid biosynthesis
9183	MEFENAMIC ACID	3017181027	in vivo	Single	Gavage	6 hr	30	Low	MECHANISM	Inhibit eicosanoid biosynthesis
9184	MEFENAMIC ACID	3017197026	in vivo	Repeat	Gavage	15 day	0	Control	MECHANISM	Inhibit eicosanoid biosynthesis
9185	MEFENAMIC ACID	3017181023	in vivo	Single	Gavage	6 hr	0	Control	MECHANISM	Inhibit eicosanoid biosynthesis
9186	MEFENAMIC ACID	3017198025	in vivo	Repeat	Gavage	15 day	30	Low	MECHANISM	Inhibit eicosanoid biosynthesis
9187	MEFENAMIC ACID	3017197029	in vivo	Repeat	Gavage	15 day	30	Low	MECHANISM	Inhibit eicosanoid biosynthesis
9188	MEFENAMIC ACID	3017196027	in vivo	Repeat	Gavage	8 day	100	Middle	MECHANISM	Inhibit eicosanoid biosynthesis
9189	MEFENAMIC ACID	3017196022	in vivo	Repeat	Gavage	8 day	30	Low	MECHANISM	Inhibit eicosanoid biosynthesis
9190	MEFENAMIC ACID	3017181030	in vivo	Single	Gavage	6 hr	100	Middle	MECHANISM	Inhibit eicosanoid biosynthesis
9191	MEFENAMIC ACID	3017175008	in vivo	Single	Gavage	9 hr	100	Middle	MECHANISM	Inhibit eicosanoid biosynthesis
9192	MEFENAMIC ACID	3017175009	in vivo	Single	Gavage	9 hr	100	Middle	MECHANISM	Inhibit eicosanoid biosynthesis
9193	MEFENAMIC ACID	3017181016	in vivo	Single	Gavage	3 hr	30	Low	MECHANISM	Inhibit eicosanoid biosynthesis
9194	MEFENAMIC ACID	3017181024	in vivo	Single	Gavage	6 hr	0	Control	MECHANISM	Inhibit eicosanoid biosynthesis
9195	MEFENAMIC ACID	3017181013	in vivo	Single	Gavage	3 hr	0	Control	MECHANISM	Inhibit eicosanoid biosynthesis
9196	MEFENAMIC ACID	3017196021	in vivo	Repeat	Gavage	8 day	0	Control	MECHANISM	Inhibit eicosanoid biosynthesis
9197	MEFENAMIC ACID	3017197030	in vivo	Repeat	Gavage	15 day	30	Low	MECHANISM	Inhibit eicosanoid biosynthesis
9198	MEFENAMIC ACID	3017181029	in vivo	Single	Gavage	6 hr	100	Middle	MECHANISM	Inhibit eicosanoid biosynthesis
9199	MEFENAMIC ACID	3017181025	in vivo	Single	Gavage	6 hr	0	Control	MECHANISM	Inhibit eicosanoid biosynthesis
9200	MEFENAMIC ACID	3017199026	in vivo	Repeat	Gavage	29 day	0	Control	MECHANISM	Inhibit eicosanoid biosynthesis
9201	MEFENAMIC ACID	3017175024	in vivo	Single	Gavage	24 hr	300	High	MECHANISM	Inhibit eicosanoid biosynthesis
9202	MEFENAMIC ACID	3017198030	in vivo	Repeat	Gavage	15 day	300	High	MECHANISM	Inhibit eicosanoid biosynthesis
9203	MEFENAMIC ACID	3017181012	in vivo	Single	Gavage	3 hr	0	Control	MECHANISM	Inhibit eicosanoid biosynthesis
9204	MEFENAMIC ACID	3017181015	in vivo	Single	Gavage	3 hr	30	Low	MECHANISM	Inhibit eicosanoid biosynthesis
9205	MEFENAMIC ACID	3017181026	in vivo	Single	Gavage	6 hr	30	Low	MECHANISM	Inhibit eicosanoid biosynthesis
9206	MEFENAMIC ACID	3017197028	in vivo	Repeat	Gavage	15 day	0	Control	MECHANISM	Inhibit eicosanoid biosynthesis
9207	MEFENAMIC ACID	3017196023	in vivo	Repeat	Gavage	8 day	30	Low	MECHANISM	Inhibit eicosanoid biosynthesis
9208	MEFENAMIC ACID	3017175010	in vivo	Single	Gavage	9 hr	100	Middle	MECHANISM	Inhibit eicosanoid biosynthesis
9209	MEFENAMIC ACID	3017199029	in vivo	Repeat	Gavage	29 day	30	Low	MECHANISM	Inhibit eicosanoid biosynthesis
9210	MEFENAMIC ACID	3017181019	in vivo	Single	Gavage	3 hr	100	Middle	MECHANISM	Inhibit eicosanoid biosynthesis
9211	MEFENAMIC ACID	3017181011	in vivo	Single	Gavage	3 hr	0	Control	MECHANISM	Inhibit eicosanoid biosynthesis
9212	MEFENAMIC ACID	3017196025	in vivo	Repeat	Gavage	8 day	100	Middle	MECHANISM	Inhibit eicosanoid biosynthesis
9213	MEFENAMIC ACID	3017196030	in vivo	Repeat	Gavage	8 day	300	High	MECHANISM	Inhibit eicosanoid biosynthesis
9214	MEFENAMIC ACID	3017196026	in vivo	Repeat	Gavage	8 day	100	Middle	MECHANISM	Inhibit eicosanoid biosynthesis
9215	MEFENAMIC ACID	3017196019	in vivo	Repeat	Gavage	8 day	0	Control	MECHANISM	Inhibit eicosanoid biosynthesis
9216	MEFENAMIC ACID	3017175011	in vivo	Single	Gavage	9 hr	300	High	MECHANISM	Inhibit eicosanoid biosynthesis
9217	MEFENAMIC ACID	3017175012	in vivo	Single	Gavage	9 hr	300	High	MECHANISM	Inhibit eicosanoid biosynthesis
9218	MEFENAMIC ACID	3017175013	in vivo	Single	Gavage	9 hr	300	High	MECHANISM	Inhibit eicosanoid biosynthesis
9219	MEFENAMIC ACID	3017175006	in vivo	Single	Gavage	9 hr	30	Low	MECHANISM	Inhibit eicosanoid biosynthesis
9220	MEFENAMIC ACID	3017199030	in vivo	Repeat	Gavage	29 day	30	Low	MECHANISM	Inhibit eicosanoid biosynthesis
9221	MEFENAMIC ACID	3017200001	in vivo	Repeat	Gavage	29 day	30	Low	MECHANISM	Inhibit eicosanoid biosynthesis
9222	MEFENAMIC ACID	3017196013	in vivo	Repeat	Gavage	4 day	100	Middle	MECHANISM	Inhibit eicosanoid biosynthesis
9223	MEFENAMIC ACID	3017196014	in vivo	Repeat	Gavage	4 day	100	Middle	MECHANISM	Inhibit eicosanoid biosynthesis
9224	MEFENAMIC ACID	3017196015	in vivo	Repeat	Gavage	4 day	100	Middle	MECHANISM	Inhibit eicosanoid biosynthesis
9225	MEFENAMIC ACID	3017196029	in vivo	Repeat	Gavage	8 day	300	High	MECHANISM	Inhibit eicosanoid biosynthesis
9226	MEFENAMIC ACID	3017196012	in vivo	Repeat	Gavage	4 day	30	Low	MECHANISM	Inhibit eicosanoid biosynthesis
9227	MEFENAMIC ACID	3017198029	in vivo	Repeat	Gavage	15 day	300	High	MECHANISM	Inhibit eicosanoid biosynthesis
9228	MEFENAMIC ACID	3017182002	in vivo	Single	Gavage	6 hr	300	High	MECHANISM	Inhibit eicosanoid biosynthesis
9229	MEFENAMIC ACID	3017196020	in vivo	Repeat	Gavage	8 day	0	Control	MECHANISM	Inhibit eicosanoid biosynthesis
9230	MEFENAMIC ACID	3017182004	in vivo	Single	Gavage	6 hr	300	High	MECHANISM	Inhibit eicosanoid biosynthesis
9231	MEFENAMIC ACID	3017198027	in vivo	Repeat	Gavage	15 day	100	Middle	MECHANISM	Inhibit eicosanoid biosynthesis
9232	MEFENAMIC ACID	3017175002	in vivo	Single	Gavage	9 hr	0	Control	MECHANISM	Inhibit eicosanoid biosynthesis
9233	MEFENAMIC ACID	3017175003	in vivo	Single	Gavage	9 hr	0	Control	MECHANISM	Inhibit eicosanoid biosynthesis
9234	MEFENAMIC ACID	3017200006	in vivo	Repeat	Gavage	29 day	300	High	MECHANISM	Inhibit eicosanoid biosynthesis
9235	MEFENAMIC ACID	3017199027	in vivo	Repeat	Gavage	29 day	0	Control	MECHANISM	Inhibit eicosanoid biosynthesis
9236	MEFENAMIC ACID	3017199028	in vivo	Repeat	Gavage	29 day	0	Control	MECHANISM	Inhibit eicosanoid biosynthesis
9237	MEFENAMIC ACID	3017196028	in vivo	Repeat	Gavage	8 day	300	High	MECHANISM	Inhibit eicosanoid biosynthesis
9238	MEFENAMIC ACID	3017196011	in vivo	Repeat	Gavage	4 day	30	Low	MECHANISM	Inhibit eicosanoid biosynthesis
9239	MEFENAMIC ACID	3017181018	in vivo	Single	Gavage	3 hr	100	Middle	MECHANISM	Inhibit eicosanoid biosynthesis
9240	MEFENAMIC ACID	3017196009	in vivo	Repeat	Gavage	4 day	0	Control	MECHANISM	Inhibit eicosanoid biosynthesis
9241	MEFENAMIC ACID	3017181022	in vivo	Single	Gavage	3 hr	300	High	MECHANISM	Inhibit eicosanoid biosynthesis
9242	MEFENAMIC ACID	3017182003	in vivo	Single	Gavage	6 hr	300	High	MECHANISM	Inhibit eicosanoid biosynthesis
9243	MEFENAMIC ACID	3017175007	in vivo	Single	Gavage	9 hr	30	Low	MECHANISM	Inhibit eicosanoid biosynthesis
9244	MEFENAMIC ACID	3017175017	in vivo	Single	Gavage	24 hr	30	Low	MECHANISM	Inhibit eicosanoid biosynthesis
9245	MEFENAMIC ACID	3017198028	in vivo	Repeat	Gavage	15 day	100	Middle	MECHANISM	Inhibit eicosanoid biosynthesis
9246	MEFENAMIC ACID	3017200002	in vivo	Repeat	Gavage	29 day	100	Middle	MECHANISM	Inhibit eicosanoid biosynthesis
9247	MEFENAMIC ACID	3017181017	in vivo	Single	Gavage	3 hr	100	Middle	MECHANISM	Inhibit eicosanoid biosynthesis
9248	MEFENAMIC ACID	3017196008	in vivo	Repeat	Gavage	4 day	0	Control	MECHANISM	Inhibit eicosanoid biosynthesis
9249	MEFENAMIC ACID	3017175018	in vivo	Single	Gavage	24 hr	30	Low	MECHANISM	Inhibit eicosanoid biosynthesis
9250	MEFENAMIC ACID	3017175019	in vivo	Single	Gavage	24 hr	30	Low	MECHANISM	Inhibit eicosanoid biosynthesis
9251	MEFENAMIC ACID	3017199025	in vivo	Repeat	Gavage	15 day	300	High	MECHANISM	Inhibit eicosanoid biosynthesis
9252	MEFENAMIC ACID	3017200003	in vivo	Repeat	Gavage	29 day	100	Middle	MECHANISM	Inhibit eicosanoid biosynthesis
9253	MEFENAMIC ACID	3017181014	in vivo	Single	Gavage	3 hr	30	Low	MECHANISM	Inhibit eicosanoid biosynthesis
9254	MEFENAMIC ACID	3017196016	in vivo	Repeat	Gavage	4 day	300	High	MECHANISM	Inhibit eicosanoid biosynthesis
9255	MEFENAMIC ACID	3017196017	in vivo	Repeat	Gavage	4 day	300	High	MECHANISM	Inhibit eicosanoid biosynthesis
9256	MEFENAMIC ACID	3017196007	in vivo	Repeat	Gavage	4 day	0	Control	MECHANISM	Inhibit eicosanoid biosynthesis
9257	MEFENAMIC ACID	3017200004	in vivo	Repeat	Gavage	29 day	100	Middle	MECHANISM	Inhibit eicosanoid biosynthesis
9258	MEFENAMIC ACID	3017196018	in vivo	Repeat	Gavage	4 day	300	High	MECHANISM	Inhibit eicosanoid biosynthesis
9259	MEFENAMIC ACID	3017175004	in vivo	Single	Gavage	9 hr	0	Control	MECHANISM	Inhibit eicosanoid biosynthesis
9260	MEFENAMIC ACID	3017175014	in vivo	Single	Gavage	24 hr	0	Control	MECHANISM	Inhibit eicosanoid biosynthesis
9261	MEFENAMIC ACID	3017175016	in vivo	Single	Gavage	24 hr	0	Control	MECHANISM	Inhibit eicosanoid biosynthesis
9262	MEFENAMIC ACID	3017175021	in vivo	Single	Gavage	24 hr	100	Middle	MECHANISM	Inhibit eicosanoid biosynthesis
9263	MEFENAMIC ACID	3017200007	in vivo	Repeat	Gavage	29 day	300	High	MECHANISM	Inhibit eicosanoid biosynthesis
9264	MEFENAMIC ACID	3017175022	in vivo	Single	Gavage	24 hr	100	Middle	MECHANISM	Inhibit eicosanoid biosynthesis
9265	MEFENAMIC ACID	3017200005	in vivo	Repeat	Gavage	29 day	300	High	MECHANISM	Inhibit eicosanoid biosynthesis
9266	MEFENAMIC ACID	3017175015	in vivo	Single	Gavage	24 hr	0	Control	MECHANISM	Inhibit eicosanoid biosynthesis
9267	MEFENAMIC ACID	3017175025	in vivo	Single	Gavage	24 hr	300	High	MECHANISM	Inhibit eicosanoid biosynthesis
9268	MEFENAMIC ACID	3017196010	in vivo	Repeat	Gavage	4 day	30	Low	MECHANISM	Inhibit eicosanoid biosynthesis
9269	MEFENAMIC ACID	3017175020	in vivo	Single	Gavage	24 hr	100	Middle	MECHANISM	Inhibit eicosanoid biosynthesis
9270	MEFENAMIC ACID	3017181020	in vivo	Single	Gavage	3 hr	300	High	MECHANISM	Inhibit eicosanoid biosynthesis
9271	MEFENAMIC ACID	3017181021	in vivo	Single	Gavage	3 hr	300	High	MECHANISM	Inhibit eicosanoid biosynthesis
9272	MEFENAMIC ACID	3017175023	in vivo	Single	Gavage	24 hr	300	High	MECHANISM	Inhibit eicosanoid biosynthesis
9273	MELOXICAM	3017450006	in vivo	Repeat	Gavage	29 day	0	Control	MECHANISM	Inhibit eicosanoid biosynthesis
9274	MELOXICAM	3017450005	in vivo	Repeat	Gavage	29 day	0	Control	MECHANISM	Inhibit eicosanoid biosynthesis
9275	MELOXICAM	3017450004	in vivo	Repeat	Gavage	29 day	0	Control	MECHANISM	Inhibit eicosanoid biosynthesis
9276	MELOXICAM	3017450008	in vivo	Repeat	Gavage	29 day	3	Low	MECHANISM	Inhibit eicosanoid biosynthesis
9277	MELOXICAM	3017407002	in vivo	Single	Gavage	24 hr	0	Control	MECHANISM	Inhibit eicosanoid biosynthesis
9278	MELOXICAM	3017449025	in vivo	Repeat	Gavage	15 day	0	Control	MECHANISM	Inhibit eicosanoid biosynthesis
9279	MELOXICAM	3017450007	in vivo	Repeat	Gavage	29 day	3	Low	MECHANISM	Inhibit eicosanoid biosynthesis
9280	MELOXICAM	3017397010	in vivo	Single	Gavage	3 hr	10	Low	MECHANISM	Inhibit eicosanoid biosynthesis
9281	MELOXICAM	3017424001	in vivo	Single	Gavage	24 hr	0	Control	MECHANISM	Inhibit eicosanoid biosynthesis
9282	MELOXICAM	3017397009	in vivo	Single	Gavage	3 hr	10	Low	MECHANISM	Inhibit eicosanoid biosynthesis
9283	MELOXICAM	3017397016	in vivo	Single	Gavage	3 hr	100	High	MECHANISM	Inhibit eicosanoid biosynthesis
9284	MELOXICAM	3017423020	in vivo	Single	Gavage	9 hr	0	Control	MECHANISM	Inhibit eicosanoid biosynthesis
9285	MELOXICAM	3017424003	in vivo	Single	Gavage	24 hr	10	Low	MECHANISM	Inhibit eicosanoid biosynthesis
9286	MELOXICAM	3017397015	in vivo	Single	Gavage	3 hr	100	High	MECHANISM	Inhibit eicosanoid biosynthesis
9287	MELOXICAM	3017423030	in vivo	Single	Gavage	24 hr	0	Control	MECHANISM	Inhibit eicosanoid biosynthesis
9288	MELOXICAM	3017424008	in vivo	Single	Gavage	24 hr	100	High	MECHANISM	Inhibit eicosanoid biosynthesis
9289	MELOXICAM	3017424002	in vivo	Single	Gavage	24 hr	10	Low	MECHANISM	Inhibit eicosanoid biosynthesis
9290	MELOXICAM	3017424005	in vivo	Single	Gavage	24 hr	30	Middle	MECHANISM	Inhibit eicosanoid biosynthesis
9291	MELOXICAM	3017449027	in vivo	Repeat	Gavage	15 day	3	Low	MECHANISM	Inhibit eicosanoid biosynthesis
9292	MELOXICAM	3017424006	in vivo	Single	Gavage	24 hr	100	High	MECHANISM	Inhibit eicosanoid biosynthesis
9293	MELOXICAM	3017424007	in vivo	Single	Gavage	24 hr	100	High	MECHANISM	Inhibit eicosanoid biosynthesis
9294	MELOXICAM	3017415025	in vivo	Repeat	Gavage	8 day	0	Control	MECHANISM	Inhibit eicosanoid biosynthesis
9295	MELOXICAM	3017415026	in vivo	Repeat	Gavage	8 day	0	Control	MECHANISM	Inhibit eicosanoid biosynthesis
9296	MELOXICAM	3017407004	in vivo	Single	Gavage	24 hr	30	Middle	MECHANISM	Inhibit eicosanoid biosynthesis
9297	MELOXICAM	3017449028	in vivo	Repeat	Gavage	15 day	3	Low	MECHANISM	Inhibit eicosanoid biosynthesis
9298	MELOXICAM	3017415018	in vivo	Repeat	Gavage	4 day	10	Middle	MECHANISM	Inhibit eicosanoid biosynthesis
9299	MELOXICAM	3017397017	in vivo	Single	Gavage	3 hr	100	High	MECHANISM	Inhibit eicosanoid biosynthesis
9300	MELOXICAM	3017397027	in vivo	Single	Gavage	6 hr	100	High	MECHANISM	Inhibit eicosanoid biosynthesis
9301	MELOXICAM	3017450009	in vivo	Repeat	Gavage	29 day	3	Low	MECHANISM	Inhibit eicosanoid biosynthesis
9302	MELOXICAM	3017415017	in vivo	Repeat	Gavage	4 day	3	Low	MECHANISM	Inhibit eicosanoid biosynthesis
9303	MELOXICAM	3017415027	in vivo	Repeat	Gavage	8 day	3	Low	MECHANISM	Inhibit eicosanoid biosynthesis
9304	MELOXICAM	3017415028	in vivo	Repeat	Gavage	8 day	3	Low	MECHANISM	Inhibit eicosanoid biosynthesis
9305	MELOXICAM	3017449026	in vivo	Repeat	Gavage	15 day	3	Low	MECHANISM	Inhibit eicosanoid biosynthesis
9306	MELOXICAM	3017423019	in vivo	Single	Gavage	9 hr	0	Control	MECHANISM	Inhibit eicosanoid biosynthesis
9307	MELOXICAM	3017423023	in vivo	Single	Gavage	9 hr	10	Low	MECHANISM	Inhibit eicosanoid biosynthesis
9308	MELOXICAM	3017415024	in vivo	Repeat	Gavage	8 day	0	Control	MECHANISM	Inhibit eicosanoid biosynthesis
9309	MELOXICAM	3017423026	in vivo	Single	Gavage	9 hr	30	Middle	MECHANISM	Inhibit eicosanoid biosynthesis
9310	MELOXICAM	3017450011	in vivo	Repeat	Gavage	29 day	10	Middle	MECHANISM	Inhibit eicosanoid biosynthesis
9311	MELOXICAM	3017450012	in vivo	Repeat	Gavage	29 day	10	Middle	MECHANISM	Inhibit eicosanoid biosynthesis
9312	MELOXICAM	3017397028	in vivo	Single	Gavage	6 hr	100	High	MECHANISM	Inhibit eicosanoid biosynthesis
9313	MELOXICAM	3017415015	in vivo	Repeat	Gavage	4 day	3	Low	MECHANISM	Inhibit eicosanoid biosynthesis
9314	MELOXICAM	3017415016	in vivo	Repeat	Gavage	4 day	3	Low	MECHANISM	Inhibit eicosanoid biosynthesis
9315	MELOXICAM	3017397007	in vivo	Single	Gavage	3 hr	0	Control	MECHANISM	Inhibit eicosanoid biosynthesis
9316	MELOXICAM	3017423029	in vivo	Single	Gavage	9 hr	100	High	MECHANISM	Inhibit eicosanoid biosynthesis
9317	MELOXICAM	3017449029	in vivo	Repeat	Gavage	15 day	10	Middle	MECHANISM	Inhibit eicosanoid biosynthesis
9318	MELOXICAM	3017415029	in vivo	Repeat	Gavage	8 day	3	Low	MECHANISM	Inhibit eicosanoid biosynthesis
9319	MELOXICAM	3017423022	in vivo	Single	Gavage	9 hr	10	Low	MECHANISM	Inhibit eicosanoid biosynthesis
9320	MELOXICAM	3017449024	in vivo	Repeat	Gavage	15 day	0	Control	MECHANISM	Inhibit eicosanoid biosynthesis
9321	MELOXICAM	3017423025	in vivo	Single	Gavage	9 hr	30	Middle	MECHANISM	Inhibit eicosanoid biosynthesis
