Label	CLID	CLSZ	NumAnn	Size	SampleMatch	Phyper	Padj	SampleKeys	Name
R-RNO-210747	Liver_ketoconazole_Middle_6hr_Single	12	4954	2	2	0.00571640450714895	0.00571640450714895	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_butylated_hydroxyanisole_Low_4day_Repeat	6	3200	2	2	0.00238485973474774	0.00238485973474774	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_gentamicin_High_15day_Repeat	11	5121	2	2	0.00610834220776151	0.00610834220776151	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_1_cholesterol__025_sodium_cholate_High_15day_Repeat	15	3545	2	2	0.00292690465578194	0.00585380931156388	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_ethinylestradiol_High_6hr_Single	14	3889	2	2	0.00352259587456932	0.010567787623708	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_amiodarone_High_9hr_Single	2	1264	2	2	0.000371919583860465	0.000371919583860465	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_mefenamic_acid_High_9hr_Single	6	2374	2	2	0.00131243279984183	0.00131243279984183	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_diethyl_maleate_Low_24hr_Single	3	1843	2	2	0.000790885446299629	0.000790885446299629	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_ranitidine_High_29day_Repeat	7	4779	2	2	0.00531963455811714	0.00531963455811714	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_triazolam_Middle_6hr_Single	9	4160	2	2	0.00403070369736186	0.00403070369736186	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_fluoxetine_hydrochloride_Middle_24hr_Single	4	2253	2	2	0.00118202918766946	0.00118202918766946	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_tiopronin_High_9hr_Single	12	4711	2	2	0.00516931067628243	0.0103386213525649	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_flutamide_Middle_9hr_Single	4	1997	2	2	0.00092861827143456	0.00092861827143456	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_naphthyl_isothiocyanate_Low_9hr_Single	4	2161	2	2	0.00108744459943206	0.00108744459943206	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_thioridazine_Middle_3hr_Single	4	2505	2	2	0.00146130435130118	0.00146130435130118	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_nimesulide_High_29day_Repeat	11	6357	2	2	0.00941314443865056	0.00941314443865056	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_benziodarone_Middle_4day_Repeat	15	6465	2	2	0.0097357295198472	0.0389429180793888	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_24dinitrophenol_Middle_3hr_Single	3	1303	2	2	0.00039523374972237	0.00039523374972237	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_ranitidine_High_3hr_Single	2	1264	2	2	0.000371919583860465	0.000371919583860465	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_phenylanthranilic_acid_Low_29day_Repeat	3	1998	2	2	0.000929548750664455	0.000929548750664455	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_rosiglitazone_maleate_Low_6hr_Single	6	2946	2	2	0.00202123432253041	0.00202123432253041	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_penicillamine_Middle_15day_Repeat	4	2662	2	2	0.00165025686636291	0.00165025686636291	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_promethazine_High_3hr_Single	12	5701	2	2	0.00757049922655929	0.00757049922655929	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_desmopressin_acetate_High_15day_Repeat	5	3229	2	2	0.00242828800069743	0.00242828800069743	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_penicillamine_Middle_29day_Repeat	9	3655	2	2	0.00311139068416477	0.00622278136832954	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_disulfiram_Low_6hr_Single	8	3596	2	2	0.00301173808261562	0.00301173808261562	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_thioridazine_High_3hr_Single	3	2037	2	2	0.000966200872678065	0.000966200872678065	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_methapyrilene_Middle_8day_Repeat	11	5873	2	2	0.00803423758758623	0.00803423758758623	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_disulfiram_Middle_8day_Repeat	13	7090	2	2	0.0117092703751908	0.0351278111255725	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_ethanol_Middle_3hr_Single	7	3653	2	2	0.00310798607137918	0.00310798607137918	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_theophylline_Low_15day_Repeat	2	1264	2	2	0.000371919583860465	0.000371919583860465	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_amphotericin_B_Middle_9hr_Single	8	2280	2	2	0.00121053623836721	0.00121053623836721	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_disopyramide_Middle_9hr_Single	8	2903	2	2	0.00196265094019037	0.00196265094019037	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_ketoconazole_Low_8day_Repeat	6	2956	2	2	0.0020349818386436	0.0020349818386436	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_cisplatin_High_9hr_Single	14	6396	2	2	0.00952900657546701	0.019058013150934	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_acetazolamide_Low_9hr_Single	3	1418	2	2	0.000468106534677541	0.000468106534677541	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_imipramine_Middle_15day_Repeat	5	3836	2	2	0.00342722478210555	0.00342722478210555	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_simvastatin_Low_6hr_Single	8	3999	2	2	0.00372471301665231	0.00372471301665231	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_moxisylyte_Middle_3hr_Single	5	2545	2	2	0.00150835482332658	0.00150835482332658	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_cisplatin_Low_24hr_Single	4	2448	2	2	0.00139554551571107	0.00139554551571107	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_danazol_Middle_9hr_Single	15	4187	2	2	0.00408320145665652	0.00816640291331304	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_penicillamine_High_15day_Repeat	18	7878	2	2	0.0144569089118601	0.0144569089118601	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_sulindac_Middle_3hr_Single	4	2125	2	2	0.0010515067611738	0.0010515067611738	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_moxisylyte_High_6hr_Single	4	1598	2	2	0.000594538952820671	0.000594538952820671	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_gentamicin_High_3hr_Single	10	4241	2	2	0.00418921598279504	0.00418921598279504	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_bortezomib_Low_3hr_Single	9	3738	2	2	0.003254325712906	0.003254325712906	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_phenobarbital_High_9hr_Single	17	6800	2	2	0.0107709144545697	0.0323127433637091	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_fluphenazine_High_3hr_Single	13	4171	2	2	0.0040520506707808	0.0040520506707808	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_ajmaline_Low_4day_Repeat	5	2477	2	2	0.00142881259435704	0.00142881259435704	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_methylene_dianiline_Low_15day_Repeat	9	3625	2	2	0.00306051718656036	0.00306051718656036	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_thioridazine_Middle_9hr_Single	4	2583	2	2	0.0015537432926414	0.0015537432926414	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_phenytoin_Low_29day_Repeat	5	3743	2	2	0.00326303876328108	0.00326303876328108	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_imipramine_High_9hr_Single	6	4443	2	2	0.00459783614627549	0.00459783614627549	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_methapyrilene_Low_8day_Repeat	6	3559	2	2	0.00295007158507066	0.00295007158507066	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_phenylanthranilic_acid_High_6hr_Single	25	8920	2	2	0.0185344473517113	0.0185344473517113	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_acarbose_High_6hr_Single	8	4019	2	2	0.00376206730801967	0.00376206730801967	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_mexiletine_Low_6hr_Single	4	2270	2	2	0.00119993846666768	0.00119993846666768	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_bucetin_Low_24hr_Single	2	1264	2	2	0.000371919583860465	0.000371919583860465	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_acetazolamide_Low_6hr_Single	6	2824	2	2	0.00185726636293458	0.00185726636293458	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_fluoxetine_hydrochloride_High_24hr_Single	4	2719	2	2	0.0017216992200533	0.0017216992200533	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_ibuprofen_Middle_4day_Repeat	3	1998	2	2	0.000929548750664455	0.000929548750664455	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_chlormezanone_Middle_3hr_Single	3	2211	2	2	0.00113836003150352	0.00113836003150352	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_methyldopa_High_9hr_Single	7	2618	2	2	0.00159614369820995	0.00159614369820995	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_gefitinib_Low_9hr_Single	18	5778	2	2	0.00777639885756981	0.0155527977151396	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_vitamin_A_Middle_3hr_Single	5	2079	2	2	0.00100646495011989	0.00100646495011989	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_meloxicam_High_15day_Repeat	18	6146	2	2	0.00879858969877039	0.00879858969877039	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_bendazac_Middle_3hr_Single	8	4876	2	2	0.00553779582729184	0.00553779582729184	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_sulpiride_High_6hr_Single	4	2701	2	2	0.00169897493236117	0.00169897493236117	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_chlormadinone_Middle_24hr_Single	11	4291	2	2	0.00428858902123055	0.00428858902123055	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_captopril_Middle_6hr_Single	2	1264	2	2	0.000371919583860465	0.000371919583860465	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_allopurinol_Middle_9hr_Single	6	3749	2	2	0.00327350979970242	0.00327350979970242	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_allopurinol_High_9hr_Single	9	2912	2	2	0.00197484128976059	0.0118490477385635	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_cyclophosphamide_Middle_15day_Repeat	2	1264	2	2	0.000371919583860465	0.000371919583860465	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_thioacetamide_Low_9hr_Single	9	3748	2	2	0.00327176346211922	0.00327176346211922	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_ranitidine_Low_9hr_Single	4	2406	2	2	0.00134806032304396	0.00134806032304396	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_fluphenazine_Low_3hr_Single	4	2586	2	2	0.00155735524806962	0.00155735524806962	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_monocrotaline_Low_9hr_Single	2	1264	2	2	0.000371919583860465	0.000371919583860465	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_flutamide_High_6hr_Single	22	6162	2	2	0.00884446414196444	0.0353778565678577	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210747	Liver_azathioprine_High_4day_Repeat	15	4999	2	2	0.00582073746115894	0.0232829498446357	D3ZM89	Regulation of gene expression in early pancreatic precursor cells
R-RNO-210991	Liver_methylene_dianiline_High_29day_Repeat	233	23196	14	12	0.000159945548101611	0.0164743914544659	B1WBN8 G3V991 P07340 P49134 Q2IBC6 Q3MHT6 Q924W3	Basigin interactions
R-RNO-211733	Liver_bortezomib_High_24hr_Single	706	37645	38	35	2.73702415655323e-06	0.00109754668677785	B0BN93 B2RYP1 D3Z950 D4AEH3 F1LMQ3 G3V6W6 G3V7Q6 G3V8G2 O88321 P17220 P18420 P18422 P21670 P28073 P40307 P60901 P62193 P62198 Q32PW9 Q3B8P5 Q4FZT9 Q4KM35 Q4V8E2 Q5EAP2 Q5U2S7 Q5XIC6 Q63569 Q63570 Q6PCT9 Q6PDW4 Q9ESH1 Q9JHW0	Regulation of activated PAK-2p34 by proteasome mediated degradation
R-RNO-211733	Liver_bortezomib_High_9hr_Single	1011	42329	38	41	0	0	B0BN93 B2RYP1 D3Z950 D4AEH3 F1LMQ3 G3V6W6 G3V8G2 O88321 P17220 P18420 P18422 P21670 P28073 P40307 P60901 P62193 P62198 Q32PW9 Q3B8P5 Q4FZT9 Q4KM35 Q4V8E2 Q5U2S7 Q5XIC6 Q63569 Q63570 Q64303 Q6PCT9 Q6PDW4 Q9ESH1 Q9JHW0	Regulation of activated PAK-2p34 by proteasome mediated degradation
R-RNO-211733	Liver_bortezomib_Middle_9hr_Single	583	34185	38	40	0	0	B0BN93 B2RYP1 D3Z950 D4AEH3 F1LMQ3 G3V6W6 G3V7Q6 G3V8G2 O88321 P17220 P18420 P18422 P21670 P28073 P40307 P60901 P62193 P62198 Q32PW9 Q3B8P5 Q4FZT9 Q4KM35 Q4V8E2 Q5U2S7 Q5XIC6 Q63569 Q63570 Q6MGA6 Q6PCT9 Q6PDW4 Q9ESH1 Q9JHW0	Regulation of activated PAK-2p34 by proteasome mediated degradation
R-RNO-211935	Liver_chlormadinone_Middle_8day_Repeat	12	2327	7	2	0.0235099310190482	0.0235099310190482	P24464	Fatty acids
R-RNO-211935	Liver_simvastatin_Middle_15day_Repeat	3	1746	7	2	0.0136349104898413	0.0136349104898413	P08516 P15129	Fatty acids
R-RNO-211935	Liver_clofibrate_Middle_8day_Repeat	9	2211	7	3	0.00121295275618559	0.00242590551237118	P08516 P15129 Q5BKA2	Fatty acids
R-RNO-211935	Liver_benziodarone_Middle_15day_Repeat	21	6758	7	4	0.00306106165604782	0.0153053082802391	P08516 P15129 P24464 Q5BKA2	Fatty acids
R-RNO-211935	Liver_rosiglitazone_maleate_High_3hr_Single	3	961	7	2	0.00429803866471649	0.00429803866471649	P08516 P15129	Fatty acids
R-RNO-211935	Liver_benzbromarone_Middle_29day_Repeat	26	7207	7	4	0.00388954832254727	0.0155581932901891	P08516 P15129 P24464 Q5BKA2	Fatty acids
R-RNO-211935	Liver_benzbromarone_Middle_4day_Repeat	18	4987	7	3	0.012214196031452	0.048856784125808	P08516 P15129 Q5BKA2	Fatty acids
R-RNO-211935	Liver_benziodarone_Low_15day_Repeat	4	1563	7	2	0.0110288335145063	0.0110288335145063	P08516 P15129	Fatty acids
R-RNO-211935	Liver_benzbromarone_Low_9hr_Single	4	2998	7	2	0.0377001992316723	0.0377001992316723	P08516 P15129	Fatty acids
R-RNO-211935	Liver_fenofibrate_Middle_3hr_Single	7	2237	7	2	0.0218270020089031	0.0218270020089031	P08516 P15129	Fatty acids
R-RNO-211935	Liver_WY14643_Middle_3hr_Single	11	3159	7	2	0.0415122469398551	0.0415122469398551	P08516 P15129	Fatty acids
R-RNO-211935	Liver_benzbromarone_Low_15day_Repeat	4	2303	7	2	0.0230558362947943	0.0230558362947943	P08516 P15129	Fatty acids
R-RNO-211935	Liver_simvastatin_High_29day_Repeat	23	6603	7	4	0.0028068462744816	0.00842053882344479	P08516 P15129 P24464 Q5BKA2	Fatty acids
R-RNO-211935	Liver_simvastatin_High_9hr_Single	9	3284	7	2	0.044574173814376	0.044574173814376	P08516 P15129	Fatty acids
R-RNO-211935	Liver_clofibrate_Middle_3hr_Single	1	525	7	2	0.00131049841928672	0.00131049841928672	P08516 P15129	Fatty acids
R-RNO-211935	Liver_fenofibrate_Low_6hr_Single	3	917	7	2	0.00392208812893793	0.00392208812893793	P08516 P15129	Fatty acids
