V1	V2	Type	UniProtID
C57910	BSK_LPS_MCP1_down	TCA2TCC	NA
C57910	BSK_LPS_MCSF_down	TCA2TCC	NA
C57910	BSK_LPS_PGE2_up	TCA2TCC	NA
C57910	BSK_LPS_SRB_down	TCA2TCC	NA
C57910	BSK_LPS_VCAM1_down	TCA2TCC	NA
C57910	BSK_SAg_CD38_down	TCA2TCC	NA
C57910	BSK_SAg_CD40_down	TCA2TCC	NA
C57910	BSK_SAg_IL8_down	TCA2TCC	NA
C57910	BSK_SAg_MCP1_down	TCA2TCC	NA
C57910	BSK_SAg_Proliferation_down	TCA2TCC	NA
C57910	BSK_SAg_SRB_down	TCA2TCC	NA
C57910	BSK_hDFCGF_CollagenIII_down	TCA2TCC	NA
C57910	BSK_hDFCGF_IP10_down	TCA2TCC	NA
C57910	BSK_hDFCGF_VCAM1_down	TCA2TCC	NA
C57910	NVS_ADME_hCYP19A1	TCA2TCC	NA
C57910	NVS_ADME_hCYP2C19	TCA2TCC	NA
C57910	NVS_GPCR_h5HT6	TCA2TCC	NA
C57910	NVS_NR_bER	TCA2TCC	NA
C57910	NVS_NR_bPR	TCA2TCC	NA
C57910	NVS_NR_cAR	TCA2TCC	NA
C57910	NVS_NR_hAR	TCA2TCC	NA
C57910	NVS_NR_hER	TCA2TCC	NA
C57910	NVS_NR_hGR	TCA2TCC	NA
C57910	NVS_NR_hPR	TCA2TCC	NA
C57910	NVS_NR_mERa	TCA2TCC	NA
C57910	NVS_NR_rAR	TCA2TCC	NA
C57910	NVS_NR_rMR	TCA2TCC	NA
C57910	NVS_TR_gDAT	TCA2TCC	NA
C57910	NVS_TR_hDAT	TCA2TCC	NA
C57910	OT_AR_ARELUC_AG_1440	TCA2TCC	NA
C57910	OT_AR_ARSRC1_0480	TCA2TCC	NA
C57910	OT_AR_ARSRC1_0960	TCA2TCC	NA
C57910	OT_ER_ERaERa_0480	TCA2TCC	NA
C57910	OT_ER_ERaERa_1440	TCA2TCC	NA
C57910	OT_ER_ERaERb_0480	TCA2TCC	NA
C57910	OT_ER_ERaERb_1440	TCA2TCC	NA
C57910	OT_ER_ERbERb_0480	TCA2TCC	NA
C57910	OT_ER_ERbERb_1440	TCA2TCC	NA
C57910	OT_ERa_EREGFP_0120	TCA2TCC	NA
C57910	OT_ERa_EREGFP_0480	TCA2TCC	NA
C57910	OT_FXR_FXRSRC1_0480	TCA2TCC	NA
C57910	OT_FXR_FXRSRC1_1440	TCA2TCC	NA
C57910	Tox21_AR_BLA_Agonist_ratio	TCA2TCC	NA
C57910	Tox21_AR_BLA_Antagonist_ratio	TCA2TCC	NA
C57910	Tox21_AR_LUC_MDAKB2_Agonist	TCA2TCC	NA
C57910	Tox21_Aromatase_Inhibition	TCA2TCC	NA
C57910	Tox21_ERa_BLA_Agonist_ratio	TCA2TCC	NA
C57910	Tox21_ERa_LUC_BG1_Agonist	TCA2TCC	NA
C57910	Tox21_ERa_LUC_BG1_Antagonist	TCA2TCC	NA
C57910	Tox21_FXR_BLA_antagonist_ratio	TCA2TCC	NA
C57910	Tox21_GR_BLA_Antagonist_ratio	TCA2TCC	NA
C57910	Tox21_MitochondrialToxicity_ratio	TCA2TCC	NA
C57910	Tox21_TR_LUC_GH3_Antagonist	TCA2TCC	NA
C57910	Tox21_p53_BLA_p1_ratio	TCA2TCC	NA
C57910	Tox21_p53_BLA_p2_ratio	TCA2TCC	NA
C57910	Tox21_p53_BLA_p3_ratio	TCA2TCC	NA
C57910	Tox21_p53_BLA_p4_ratio	TCA2TCC	NA
C57910	Tox21_p53_BLA_p5_ratio	TCA2TCC	NA
C579668	ATG_ERE_CIS_up	TCA2TCC	NA
C579668	ATG_ERa_TRANS_up	TCA2TCC	NA
C579668	ATG_PXRE_CIS_up	TCA2TCC	NA
C579668	ATG_RXRb_TRANS_up	TCA2TCC	NA
C579668	ATG_VDRE_CIS_up	TCA2TCC	NA
C579668	NVS_NR_hER	TCA2TCC	NA
C57966957	APR_HepG2_CellCycleArrest_1h_up	TCA2TCC	NA
C57966957	ATG_EGR_CIS_up	TCA2TCC	NA
C57966957	ATG_ERE_CIS_up	TCA2TCC	NA
C57966957	ATG_GATA_CIS_up	TCA2TCC	NA
C57966957	ATG_IR1_CIS_up	TCA2TCC	NA
C57966957	ATG_NRF2_ARE_CIS_up	TCA2TCC	NA
C57966957	ATG_PXRE_CIS_up	TCA2TCC	NA
C57966957	BSK_CASM3C_IL6_up	TCA2TCC	NA
C57966957	BSK_CASM3C_MCP1_up	TCA2TCC	NA
C57966957	BSK_CASM3C_Thrombomodulin_up	TCA2TCC	NA
C57966957	BSK_KF3CT_MCP1_up	TCA2TCC	NA
C57966957	NVS_ENZ_rAChE	TCA2TCC	NA
C57966957	NVS_ENZ_rCNOS	TCA2TCC	NA
C57966957	OT_FXR_FXRSRC1_1440	TCA2TCC	NA
C57976	ACEA_T47D_80hr_Negative	TCA2TCC	NA
C57976	APR_HepG2_CellCycleArrest_24h_dn	TCA2TCC	NA
C57976	APR_HepG2_CellCycleArrest_72h_dn	TCA2TCC	NA
C57976	APR_HepG2_CellLoss_24h_dn	TCA2TCC	NA
C57976	APR_HepG2_CellLoss_72h_dn	TCA2TCC	NA
C57976	APR_HepG2_MicrotubuleCSK_24h_dn	TCA2TCC	NA
C57976	APR_HepG2_MicrotubuleCSK_72h_dn	TCA2TCC	NA
C57976	APR_HepG2_MitoMembPot_24h_dn	TCA2TCC	NA
C57976	APR_HepG2_MitoMembPot_72h_dn	TCA2TCC	NA
C57976	APR_HepG2_MitoticArrest_24h_up	TCA2TCC	NA
C57976	APR_HepG2_MitoticArrest_72h_up	TCA2TCC	NA
C57976	APR_HepG2_NuclearSize_24h_dn	TCA2TCC	NA
C57976	APR_HepG2_NuclearSize_72h_dn	TCA2TCC	NA
C57976	APR_HepG2_OxidativeStress_24h_up	TCA2TCC	NA
C57976	APR_HepG2_OxidativeStress_72h_up	TCA2TCC	NA
C57976	APR_HepG2_StressKinase_24h_dn	TCA2TCC	NA
C57976	APR_HepG2_StressKinase_72h_up	TCA2TCC	NA
C57976	APR_HepG2_p53Act_24h_up	TCA2TCC	NA
C57976	APR_HepG2_p53Act_72h_up	TCA2TCC	NA
C57976	ATG_AP_1_CIS_up	TCA2TCC	NA
C57976	ATG_Ahr_CIS_up	TCA2TCC	NA
C57976	ATG_BRE_CIS_up	TCA2TCC	NA
C57976	ATG_CAR_TRANS_up	TCA2TCC	NA
C57976	ATG_CMV_CIS_up	TCA2TCC	NA
C57976	ATG_ERE_CIS_up	TCA2TCC	NA
C57976	ATG_ERa_TRANS_up	TCA2TCC	NA
C57976	ATG_LXRb_TRANS_up	TCA2TCC	NA
C57976	ATG_M_19_CIS_up	TCA2TCC	NA
C57976	ATG_M_32_TRANS_up	TCA2TCC	NA
C57976	ATG_NFI_CIS_up	TCA2TCC	NA
C57976	ATG_NRF2_ARE_CIS_up	TCA2TCC	NA
C57976	ATG_PPARa_TRANS_up	TCA2TCC	NA
C57976	ATG_PPARd_TRANS_up	TCA2TCC	NA
C57976	ATG_PPARg_TRANS_up	TCA2TCC	NA
C57976	ATG_PXRE_CIS_up	TCA2TCC	NA
C57976	ATG_PXR_TRANS_up	TCA2TCC	NA
C57976	ATG_RXRb_TRANS_up	TCA2TCC	NA
C57976	ATG_Sp1_CIS_up	TCA2TCC	NA
C57976	ATG_TCF_b_cat_CIS_up	TCA2TCC	NA
C57976	BSK_3C_HLADR_down	TCA2TCC	NA
C57976	BSK_3C_IL8_down	TCA2TCC	NA
C57976	BSK_3C_MCP1_down	TCA2TCC	NA
C57976	BSK_3C_Proliferation_down	TCA2TCC	NA
C57976	BSK_3C_SRB_down	TCA2TCC	NA
C57976	BSK_3C_VCAM1_down	TCA2TCC	NA
C57976	BSK_3C_Vis_down	TCA2TCC	NA
C57976	BSK_3C_uPAR_down	TCA2TCC	NA
C57976	BSK_4H_Eotaxin3_down	TCA2TCC	NA
C57976	BSK_4H_MCP1_down	TCA2TCC	NA
C57976	BSK_4H_Pselectin_down	TCA2TCC	NA
C57976	BSK_4H_SRB_down	TCA2TCC	NA
C57976	BSK_4H_VCAM1_down	TCA2TCC	NA
C57976	BSK_4H_VEGFRII_down	TCA2TCC	NA
C57976	BSK_4H_uPAR_down	TCA2TCC	NA
C57976	BSK_BE3C_HLADR_down	TCA2TCC	NA
C57976	BSK_BE3C_MMP1_up	TCA2TCC	NA
C57976	BSK_BE3C_PAI1_down	TCA2TCC	NA
C57976	BSK_BE3C_TGFb1_down	TCA2TCC	NA
C57976	BSK_CASM3C_HLADR_down	TCA2TCC	NA
C57976	BSK_CASM3C_Proliferation_down	TCA2TCC	NA
C57976	BSK_CASM3C_SRB_down	TCA2TCC	NA
C57976	BSK_CASM3C_Thrombomodulin_up	TCA2TCC	NA
C57976	BSK_LPS_CD40_down	TCA2TCC	NA
C57976	BSK_LPS_IL1a_down	TCA2TCC	NA
C57976	BSK_LPS_IL8_down	TCA2TCC	NA
C57976	BSK_LPS_MCP1_down	TCA2TCC	NA
C57976	BSK_LPS_MCSF_down	TCA2TCC	NA
C57976	BSK_LPS_SRB_down	TCA2TCC	NA
C57976	BSK_LPS_VCAM1_down	TCA2TCC	NA
C57976	BSK_SAg_CD38_down	TCA2TCC	NA
C57976	BSK_SAg_CD40_down	TCA2TCC	NA
C57976	BSK_SAg_CD69_down	TCA2TCC	NA
C57976	BSK_SAg_Eselectin_up	TCA2TCC	NA
C57976	BSK_SAg_IL8_down	TCA2TCC	NA
C57976	BSK_SAg_PBMCCytotoxicity_down	TCA2TCC	NA
C57976	BSK_SAg_Proliferation_down	TCA2TCC	NA
C57976	BSK_SAg_SRB_down	TCA2TCC	NA
C57976	BSK_hDFCGF_CollagenIII_down	TCA2TCC	NA
C57976	BSK_hDFCGF_EGFR_down	TCA2TCC	NA
C57976	BSK_hDFCGF_IP10_down	TCA2TCC	NA
C57976	BSK_hDFCGF_MCSF_down	TCA2TCC	NA
C57976	BSK_hDFCGF_MIG_down	TCA2TCC	NA
C57976	BSK_hDFCGF_PAI1_down	TCA2TCC	NA
C57976	BSK_hDFCGF_Proliferation_down	TCA2TCC	NA
C57976	BSK_hDFCGF_VCAM1_down	TCA2TCC	NA
C57976	NVS_ADME_hCYP1A2	TCA2TCC	NA
C57976	NVS_ADME_hCYP2C19	TCA2TCC	NA
C57976	NVS_ENZ_hElastase	TCA2TCC	NA
C57976	NVS_ENZ_oCOX1	TCA2TCC	NA
C57976	NVS_GPCR_rV1	TCA2TCC	NA
C57976	NVS_MP_hPBR	TCA2TCC	NA
C57976	NVS_MP_rPBR	TCA2TCC	NA
C57976	NVS_NR_bPR	TCA2TCC	NA
C57976	NVS_NR_hGR	TCA2TCC	NA
C57976	NVS_NR_hPPARg	TCA2TCC	NA
C57976	NVS_NR_hPR	TCA2TCC	NA
C57976	OT_AR_ARSRC1_0480	TCA2TCC	NA
C57976	Tox21_ARE_BLA_agonist_ratio	TCA2TCC	NA
C57976	Tox21_AR_BLA_Antagonist_ratio	TCA2TCC	NA
C57976	Tox21_AR_BLA_Antagonist_viability	TCA2TCC	NA
C57976	Tox21_AR_LUC_MDAKB2_Antagonist	TCA2TCC	NA
C57976	Tox21_AhR	TCA2TCC	NA
C57976	Tox21_Aromatase_Inhibition	TCA2TCC	NA
C57976	Tox21_ERa_BLA_Antagonist_ratio	TCA2TCC	NA
C57976	Tox21_ESRE_BLA_ratio	TCA2TCC	NA
C57976	Tox21_FXR_BLA_agonist_viability	TCA2TCC	NA
C57976	Tox21_FXR_BLA_antagonist_ratio	TCA2TCC	NA
C57976	Tox21_FXR_BLA_antagonist_viability	TCA2TCC	NA
C57976	Tox21_GR_BLA_Agonist_ratio	TCA2TCC	NA
C57976	Tox21_HSE_BLA_agonist_ratio	TCA2TCC	NA
C57976	Tox21_MitochondrialToxicity_ratio	TCA2TCC	NA
C57976	Tox21_MitochondrialToxicity_viability	TCA2TCC	NA
C57976	Tox21_NFkB_BLA_agonist_viability	TCA2TCC	NA
C57976	Tox21_PPARd_BLA_Agonist_viability	TCA2TCC	NA
C57976	Tox21_PPARd_BLA_antagonist_ratio	TCA2TCC	NA
C57976	Tox21_PPARg_BLA_antagonist_ratio	TCA2TCC	NA
C57976	Tox21_TR_LUC_GH3_Antagonist	TCA2TCC	NA
C57976	Tox21_VDR_BLA_Agonist_viability	TCA2TCC	NA
C57976	Tox21_VDR_BLA_antagonist_ratio	TCA2TCC	NA
C57976	Tox21_VDR_BLA_antagonist_viability	TCA2TCC	NA
C57976	Tox21_p53_BLA_p2_ratio	TCA2TCC	NA
C57976	Tox21_p53_BLA_p3_ratio	TCA2TCC	NA
C57976	Tox21_p53_BLA_p3_viability	TCA2TCC	NA
C57976	Tox21_p53_BLA_p4_ratio	TCA2TCC	NA
C57976	Tox21_p53_BLA_p4_viability	TCA2TCC	NA
C58082	ATG_ERa_TRANS_up	TCA2TCC	NA
C58082	ATG_GATA_CIS_up	TCA2TCC	NA
C58082	ATG_Pax6_CIS_up	TCA2TCC	NA
C58082	ATG_RXRb_TRANS_up	TCA2TCC	NA
C58082	ATG_Sox_CIS_up	TCA2TCC	NA
C58082	BSK_CASM3C_TissueFactor_up	TCA2TCC	NA
C58082	NVS_ENZ_hPDE10	TCA2TCC	NA
C58082	NVS_ENZ_hPDE4A1	TCA2TCC	NA
C58082	NVS_GPCR_bAdoR_NonSelective	TCA2TCC	NA
C58082	NVS_GPCR_hAdoRA1	TCA2TCC	NA
C58082	NVS_GPCR_hAdoRA2a	TCA2TCC	NA
C58140	APR_HepG2_CellCycleArrest_72h_dn	TCA2TCC	NA
C58140	APR_HepG2_CellLoss_72h_dn	TCA2TCC	NA
C58140	APR_HepG2_MitoticArrest_24h_up	TCA2TCC	NA
C58140	APR_HepG2_MitoticArrest_72h_up	TCA2TCC	NA
C58140	APR_HepG2_OxidativeStress_72h_up	TCA2TCC	NA
C58140	APR_HepG2_p53Act_72h_up	TCA2TCC	NA
C58140	ATG_AP_1_CIS_up	TCA2TCC	NA
C58140	ATG_BRE_CIS_up	TCA2TCC	NA
C58140	ATG_CMV_CIS_up	TCA2TCC	NA
C58140	ATG_CRE_CIS_up	TCA2TCC	NA
C58140	ATG_C_EBP_CIS_up	TCA2TCC	NA
C58140	ATG_DR5_CIS_up	TCA2TCC	NA
C58140	ATG_EGR_CIS_up	TCA2TCC	NA
C58140	ATG_ERE_CIS_up	TCA2TCC	NA
C58140	ATG_GATA_CIS_up	TCA2TCC	NA
C58140	ATG_HNF6_CIS_up	TCA2TCC	NA
C58140	ATG_MRE_CIS_up	TCA2TCC	NA
C58140	ATG_M_32_CIS_up	TCA2TCC	NA
C58140	ATG_Myc_CIS_up	TCA2TCC	NA
C58140	ATG_NRF2_ARE_CIS_up	TCA2TCC	NA
C58140	ATG_Oct_MLP_CIS_up	TCA2TCC	NA
C58140	ATG_PBREM_CIS_up	TCA2TCC	NA
C58140	ATG_PPRE_CIS_up	TCA2TCC	NA
C58140	ATG_Pax6_CIS_up	TCA2TCC	NA
C58140	ATG_RORE_CIS_up	TCA2TCC	NA
C58140	ATG_RXRa_TRANS_up	TCA2TCC	NA
C58140	ATG_TAL_CIS_up	TCA2TCC	NA
C58140	ATG_TA_CIS_up	TCA2TCC	NA
C58140	ATG_VDRE_CIS_up	TCA2TCC	NA
C58140	ATG_Xbp1_CIS_up	TCA2TCC	NA
C58140	BSK_3C_Proliferation_down	TCA2TCC	NA
C58140	BSK_BE3C_MMP1_up	TCA2TCC	NA
C58140	BSK_KF3CT_MCP1_down	TCA2TCC	NA
C58140	BSK_LPS_IL8_down	TCA2TCC	NA
C58140	BSK_LPS_TissueFactor_up	TCA2TCC	NA
C58140	BSK_hDFCGF_Proliferation_down	TCA2TCC	NA
C58140	NVS_ENZ_rabI2C	TCA2TCC	NA
C58140	NVS_GPCR_g5HT4	TCA2TCC	NA
C58140	NVS_GPCR_gH2	TCA2TCC	NA
C58140	NVS_GPCR_h5HT2A	TCA2TCC	NA
C58140	NVS_GPCR_h5HT7	TCA2TCC	NA
C58140	NVS_GPCR_hAdra2A	TCA2TCC	NA
C58140	NVS_GPCR_hDRD1	TCA2TCC	NA
C58140	NVS_GPCR_hDRD4.4	TCA2TCC	NA
C58140	NVS_GPCR_hM2	TCA2TCC	NA
C58140	NVS_GPCR_p5HT2C	TCA2TCC	NA
C58140	NVS_GPCR_r5HT_NonSelective	TCA2TCC	NA
C58140	NVS_GPCR_rAdra1A	TCA2TCC	NA
C58140	NVS_GPCR_rAdra1B	TCA2TCC	NA
C58140	NVS_GPCR_rAdra1_NonSelective	TCA2TCC	NA
C58140	NVS_GPCR_rAdra2_NonSelective	TCA2TCC	NA
C58140	NVS_GPCR_rmAdra2B	TCA2TCC	NA
C58140	NVS_IC_rCaBTZCHL	TCA2TCC	NA
C58140	NVS_IC_rNaCh_site2	TCA2TCC	NA
C58140	NVS_LGIC_bGABAR_Agonist	TCA2TCC	NA
C58140	NVS_LGIC_rGABAR_NonSelective	TCA2TCC	NA
C58140	NVS_LGIC_rGlyRStrySens	TCA2TCC	NA
C58140	NVS_LGIC_rNNR_BungSens	TCA2TCC	NA
C58140	NVS_MP_rPBR	TCA2TCC	NA
C58140	NVS_OR_gSIGMA_NonSelective	TCA2TCC	NA
C58140	NVS_TR_gDAT	TCA2TCC	NA
C58140	NVS_TR_hDAT	TCA2TCC	NA
C58140	NVS_TR_hNET	TCA2TCC	NA
C58140	NVS_TR_rNET	TCA2TCC	NA
C58140	NVS_TR_rSERT	TCA2TCC	NA
C58140	Tox21_ARE_BLA_agonist_ratio	TCA2TCC	NA
C58140	Tox21_AR_BLA_Antagonist_viability	TCA2TCC	NA
C58140	Tox21_AR_LUC_MDAKB2_Antagonist	TCA2TCC	NA
C58140	Tox21_Aromatase_Inhibition	TCA2TCC	NA
C58140	Tox21_ERa_LUC_BG1_Antagonist	TCA2TCC	NA
C58140	Tox21_TR_LUC_GH3_Antagonist	TCA2TCC	NA
C58140	Tox21_p53_BLA_p2_ratio	TCA2TCC	NA
C58140	Tox21_p53_BLA_p3_viability	TCA2TCC	NA
C58140	Tox21_p53_BLA_p4_ratio	TCA2TCC	NA
C58140	Tox21_p53_BLA_p4_viability	TCA2TCC	NA
C58184	ACEA_T47D_80hr_Positive	TCA2TCC	NA
C58184	ATG_AR_TRANS_up	TCA2TCC	NA
C58184	ATG_BRE_CIS_up	TCA2TCC	NA
C58184	ATG_ERE_CIS_up	TCA2TCC	NA
C58184	ATG_ERa_TRANS_up	TCA2TCC	NA
C58184	ATG_MRE_CIS_up	TCA2TCC	NA
C58184	ATG_NRF2_ARE_CIS_up	TCA2TCC	NA
C58184	ATG_PXRE_CIS_up	TCA2TCC	NA
C58184	ATG_SREBP_CIS_up	TCA2TCC	NA
C58184	BSK_3C_Proliferation_down	TCA2TCC	NA
C58184	BSK_3C_SRB_down	TCA2TCC	NA
C58184	BSK_3C_uPAR_down	TCA2TCC	NA
C58184	BSK_4H_uPAR_down	TCA2TCC	NA
C58184	BSK_BE3C_MMP1_up	TCA2TCC	NA
C58184	BSK_LPS_MCSF_down	TCA2TCC	NA
C58184	BSK_LPS_PGE2_up	TCA2TCC	NA
C58184	BSK_hDFCGF_Proliferation_down	TCA2TCC	NA
C58184	NVS_ADME_hCYP2C19	TCA2TCC	NA
C58184	NVS_ADME_rCYP2A2	TCA2TCC	NA
C58184	NVS_ADME_rCYP2C11	TCA2TCC	NA
C58184	NVS_IC_rNaCh_site2	TCA2TCC	NA
C58184	NVS_NR_bPR	TCA2TCC	NA
C58184	NVS_NR_cAR	TCA2TCC	NA
C58184	NVS_NR_hAR	TCA2TCC	NA
C58184	NVS_NR_hER	TCA2TCC	NA
C58184	NVS_NR_hGR	TCA2TCC	NA
C58184	NVS_NR_hPR	TCA2TCC	NA
C58184	NVS_NR_hPXR	TCA2TCC	NA
C58184	NVS_NR_rAR	TCA2TCC	NA
C58184	NVS_NR_rMR	TCA2TCC	NA
C58184	NVS_OR_gSIGMA_NonSelective	TCA2TCC	NA
C58184	OT_AR_ARELUC_AG_1440	TCA2TCC	NA
C58184	OT_AR_ARSRC1_0480	TCA2TCC	NA
C58184	OT_AR_ARSRC1_0960	TCA2TCC	NA
C58184	OT_ER_ERaERb_0480	TCA2TCC	NA
C58184	OT_ER_ERaERb_1440	TCA2TCC	NA
C58184	OT_ER_ERbERb_0480	TCA2TCC	NA
C58184	OT_ER_ERbERb_1440	TCA2TCC	NA
C58184	OT_FXR_FXRSRC1_0480	TCA2TCC	NA
C58184	Tox21_ARE_BLA_agonist_ratio	TCA2TCC	NA
C58184	Tox21_AR_BLA_Agonist_ratio	TCA2TCC	NA
C58184	Tox21_AR_BLA_Antagonist_ratio	TCA2TCC	NA
C58184	Tox21_AR_LUC_MDAKB2_Agonist	TCA2TCC	NA
C58184	Tox21_ERa_BLA_Agonist_ratio	TCA2TCC	NA
C58184	Tox21_ERa_LUC_BG1_Agonist	TCA2TCC	NA
C58184	Tox21_ERa_LUC_BG1_Antagonist	TCA2TCC	NA
C58184	Tox21_FXR_BLA_antagonist_ratio	TCA2TCC	NA
C58184	Tox21_GR_BLA_Antagonist_ratio	TCA2TCC	NA
C58184	Tox21_TR_LUC_GH3_Antagonist	TCA2TCC	NA
C58184	Tox21_p53_BLA_p2_ratio	TCA2TCC	NA
C58184	Tox21_p53_BLA_p3_ratio	TCA2TCC	NA
C58184	Tox21_p53_BLA_p4_ratio	TCA2TCC	NA
C58184	Tox21_p53_BLA_p5_ratio	TCA2TCC	NA
C583788	ATG_HIF1a_CIS_up	TCA2TCC	NA
C583788	ATG_PXRE_CIS_up	TCA2TCC	NA
C583788	Tox21_MitochondrialToxicity_ratio	TCA2TCC	NA
C58394642	ATG_PPARd_TRANS_up	TCA2TCC	NA
C58394642	ATG_PPARg_TRANS_up	TCA2TCC	NA
C58394642	ATG_PXRE_CIS_up	TCA2TCC	NA
C58394642	ATG_PXR_TRANS_up	TCA2TCC	NA
C58394642	ATG_RXRb_TRANS_up	TCA2TCC	NA
C58394642	BSK_SAg_Eselectin_up	TCA2TCC	NA
C58394642	NVS_ADME_hCYP2C19	TCA2TCC	NA
C58394642	NVS_GPCR_hTXA2	TCA2TCC	NA
C584134	ACEA_T47D_80hr_Positive	TCA2TCC	NA
C584134	ATG_ERE_CIS_up	TCA2TCC	NA
C584134	ATG_ERa_TRANS_up	TCA2TCC	NA
C584134	NVS_TR_rVMAT2	TCA2TCC	NA
C584134	Tox21_AutoFluor_HEPG2_Media_blue	TCA2TCC	NA
C58430947	ATG_CMV_CIS_up	TCA2TCC	NA
C58430947	ATG_FoxO_CIS_up	TCA2TCC	NA
C584792	ACEA_T47D_80hr_Negative	TCA2TCC	NA
C584792	APR_HepG2_CellLoss_24h_dn	TCA2TCC	NA
C584792	APR_HepG2_CellLoss_72h_dn	TCA2TCC	NA
C584792	APR_HepG2_MicrotubuleCSK_24h_up	TCA2TCC	NA
C584792	APR_HepG2_MitoMass_24h_dn	TCA2TCC	NA
C584792	APR_HepG2_MitoMass_72h_up	TCA2TCC	NA
C584792	APR_HepG2_MitoMembPot_1h_dn	TCA2TCC	NA
C584792	APR_HepG2_MitoticArrest_24h_up	TCA2TCC	NA
C584792	APR_HepG2_MitoticArrest_72h_up	TCA2TCC	NA
C584792	APR_HepG2_OxidativeStress_24h_up	TCA2TCC	NA
C584792	APR_HepG2_OxidativeStress_72h_up	TCA2TCC	NA
C584792	APR_HepG2_StressKinase_72h_up	TCA2TCC	NA
C584792	ATG_AP_1_CIS_up	TCA2TCC	NA
C584792	ATG_BRE_CIS_up	TCA2TCC	NA
C584792	ATG_CMV_CIS_up	TCA2TCC	NA
C584792	ATG_CRE_CIS_up	TCA2TCC	NA
C584792	ATG_C_EBP_CIS_up	TCA2TCC	NA
C584792	ATG_DR5_CIS_up	TCA2TCC	NA
C584792	ATG_EGR_CIS_up	TCA2TCC	NA
C584792	ATG_ERE_CIS_up	TCA2TCC	NA
C584792	ATG_FXR_TRANS_up	TCA2TCC	NA
C584792	ATG_FoxA2_CIS_up	TCA2TCC	NA
C584792	ATG_GLI_CIS_up	TCA2TCC	NA
C584792	ATG_HIF1a_CIS_up	TCA2TCC	NA
C584792	ATG_HSE_CIS_up	TCA2TCC	NA
C584792	ATG_MRE_CIS_up	TCA2TCC	NA
C584792	ATG_M_32_CIS_up	TCA2TCC	NA
C584792	ATG_Myc_CIS_up	TCA2TCC	NA
C584792	ATG_NFI_CIS_up	TCA2TCC	NA
C584792	ATG_NRF1_CIS_up	TCA2TCC	NA
C584792	ATG_NRF2_ARE_CIS_up	TCA2TCC	NA
C584792	ATG_NURR1_TRANS_up	TCA2TCC	NA
C584792	ATG_Oct_MLP_CIS_up	TCA2TCC	NA
C584792	ATG_PBREM_CIS_up	TCA2TCC	NA
C584792	ATG_PPARg_TRANS_up	TCA2TCC	NA
C584792	ATG_PPRE_CIS_up	TCA2TCC	NA
C584792	ATG_PXRE_CIS_up	TCA2TCC	NA
C584792	ATG_PXR_TRANS_up	TCA2TCC	NA
C584792	ATG_Pax6_CIS_up	TCA2TCC	NA
C584792	ATG_RORE_CIS_up	TCA2TCC	NA
C584792	ATG_RXRb_TRANS_up	TCA2TCC	NA
C584792	ATG_SREBP_CIS_up	TCA2TCC	NA
C584792	ATG_Sox_CIS_up	TCA2TCC	NA
C584792	ATG_Sp1_CIS_up	TCA2TCC	NA
C584792	ATG_TA_CIS_up	TCA2TCC	NA
C584792	ATG_VDRE_CIS_up	TCA2TCC	NA
C584792	ATG_Xbp1_CIS_up	TCA2TCC	NA
C584792	BSK_3C_Eselectin_down	TCA2TCC	NA
C584792	BSK_3C_HLADR_down	TCA2TCC	NA
C584792	BSK_3C_IL8_down	TCA2TCC	NA
C584792	BSK_3C_MCP1_down	TCA2TCC	NA
C584792	BSK_3C_Proliferation_down	TCA2TCC	NA
C584792	BSK_3C_SRB_down	TCA2TCC	NA
C584792	BSK_3C_TissueFactor_down	TCA2TCC	NA
C584792	BSK_3C_VCAM1_down	TCA2TCC	NA
C584792	BSK_3C_Vis_down	TCA2TCC	NA
C584792	BSK_3C_uPAR_down	TCA2TCC	NA
C584792	BSK_4H_Eotaxin3_down	TCA2TCC	NA
C584792	BSK_4H_MCP1_down	TCA2TCC	NA
C584792	BSK_4H_Pselectin_down	TCA2TCC	NA
C584792	BSK_4H_SRB_down	TCA2TCC	NA
C584792	BSK_4H_VCAM1_down	TCA2TCC	NA
C584792	BSK_4H_VEGFRII_down	TCA2TCC	NA
C584792	BSK_4H_uPAR_down	TCA2TCC	NA
C584792	BSK_BE3C_HLADR_down	TCA2TCC	NA
C584792	BSK_BE3C_IP10_down	TCA2TCC	NA
C584792	BSK_BE3C_MMP1_up	TCA2TCC	NA
C584792	BSK_BE3C_PAI1_down	TCA2TCC	NA
C584792	BSK_BE3C_TGFb1_down	TCA2TCC	NA
C584792	BSK_BE3C_tPA_down	TCA2TCC	NA
C584792	BSK_CASM3C_HLADR_down	TCA2TCC	NA
C584792	BSK_CASM3C_LDLR_up	TCA2TCC	NA
C584792	BSK_CASM3C_Proliferation_down	TCA2TCC	NA
C584792	BSK_CASM3C_Thrombomodulin_up	TCA2TCC	NA
C584792	BSK_CASM3C_TissueFactor_down	TCA2TCC	NA
C584792	BSK_CASM3C_VCAM1_down	TCA2TCC	NA
C584792	BSK_KF3CT_IL1a_down	TCA2TCC	NA
C584792	BSK_KF3CT_IP10_down	TCA2TCC	NA
C584792	BSK_KF3CT_MCP1_down	TCA2TCC	NA
C584792	BSK_KF3CT_MMP9_down	TCA2TCC	NA
C584792	BSK_KF3CT_SRB_down	TCA2TCC	NA
C584792	BSK_KF3CT_TGFb1_down	TCA2TCC	NA
